m,n,k,b,p,q,algo,lookahead,gflops
3072,3072,3072,64,2,2,p2p-i-la,32,32.078700
3072,3072,3072,64,2,2,p2p-i-la,32,27.564680
3072,3072,3072,64,2,2,p2p-i-la,32,23.409217
3072,3072,3072,64,2,2,p2p-i-la,32,20.456648
3072,3072,3072,64,2,2,p2p-i-la,32,18.169405
3072,3072,3072,64,2,2,p2p-i-la,33,34.040494
3072,3072,3072,64,2,2,p2p-i-la,33,29.264300
3072,3072,3072,64,2,2,p2p-i-la,33,24.926759
3072,3072,3072,64,2,2,p2p-i-la,33,21.423380
3072,3072,3072,64,2,2,p2p-i-la,33,20.084819
3072,3072,3072,64,2,2,p2p-i-la,34,32.618243
3072,3072,3072,64,2,2,p2p-i-la,34,28.688309
3072,3072,3072,64,2,2,p2p-i-la,34,23.794060
3072,3072,3072,64,2,2,p2p-i-la,34,21.257458
3072,3072,3072,64,2,2,p2p-i-la,34,19.381680
3072,3072,3072,64,2,2,p2p-i-la,35,33.630822
3072,3072,3072,64,2,2,p2p-i-la,35,28.479928
3072,3072,3072,64,2,2,p2p-i-la,35,25.162188
3072,3072,3072,64,2,2,p2p-i-la,35,22.007500
3072,3072,3072,64,2,2,p2p-i-la,35,18.900258
3072,3072,3072,64,2,2,p2p-i-la,36,32.628558
3072,3072,3072,64,2,2,p2p-i-la,36,28.105099
3072,3072,3072,64,2,2,p2p-i-la,36,24.377349
3072,3072,3072,64,2,2,p2p-i-la,36,21.757279
3072,3072,3072,64,2,2,p2p-i-la,36,19.592147
3072,3072,3072,64,2,2,p2p-i-la,37,32.577887
3072,3072,3072,64,2,2,p2p-i-la,37,28.405007
3072,3072,3072,64,2,2,p2p-i-la,37,24.681345
3072,3072,3072,64,2,2,p2p-i-la,37,21.921931
3072,3072,3072,64,2,2,p2p-i-la,37,19.964500
3072,3072,3072,64,2,2,p2p-i-la,38,32.487388
3072,3072,3072,64,2,2,p2p-i-la,38,27.994104
3072,3072,3072,64,2,2,p2p-i-la,38,24.269191
3072,3072,3072,64,2,2,p2p-i-la,38,21.926026
3072,3072,3072,64,2,2,p2p-i-la,38,19.877203
3072,3072,3072,64,2,2,p2p-i-la,39,32.264181
3072,3072,3072,64,2,2,p2p-i-la,39,27.992360
3072,3072,3072,64,2,2,p2p-i-la,39,24.277382
3072,3072,3072,64,2,2,p2p-i-la,39,21.508510
3072,3072,3072,64,2,2,p2p-i-la,39,19.254321
3072,3072,3072,64,2,2,p2p-i-la,40,31.957149
3072,3072,3072,64,2,2,p2p-i-la,40,28.092340
3072,3072,3072,64,2,2,p2p-i-la,40,23.825593
3072,3072,3072,64,2,2,p2p-i-la,40,20.996977
3072,3072,3072,64,2,2,p2p-i-la,40,18.955192
3072,3072,3072,64,2,2,p2p-i-la,41,31.254191
3072,3072,3072,64,2,2,p2p-i-la,41,26.133183
3072,3072,3072,64,2,2,p2p-i-la,41,22.256262
3072,3072,3072,64,2,2,p2p-i-la,41,19.235330
3072,3072,3072,64,2,2,p2p-i-la,41,17.917885
3072,3072,3072,64,2,2,p2p-i-la,42,31.000298
3072,3072,3072,64,2,2,p2p-i-la,42,26.575783
3072,3072,3072,64,2,2,p2p-i-la,42,22.964110
3072,3072,3072,64,2,2,p2p-i-la,42,20.043764
3072,3072,3072,64,2,2,p2p-i-la,42,18.320507
3072,3072,3072,64,2,2,p2p-i-la,43,31.288767
3072,3072,3072,64,2,2,p2p-i-la,43,27.525476
3072,3072,3072,64,2,2,p2p-i-la,43,23.224538
3072,3072,3072,64,2,2,p2p-i-la,43,20.988761
3072,3072,3072,64,2,2,p2p-i-la,43,18.845033
3072,3072,3072,64,2,2,p2p-i-la,44,30.498285
3072,3072,3072,64,2,2,p2p-i-la,44,27.014463
3072,3072,3072,64,2,2,p2p-i-la,44,23.484453
3072,3072,3072,64,2,2,p2p-i-la,44,20.519733
3072,3072,3072,64,2,2,p2p-i-la,44,18.833200
3072,3072,3072,64,2,2,p2p-i-la,45,30.232135
3072,3072,3072,64,2,2,p2p-i-la,45,26.848716
3072,3072,3072,64,2,2,p2p-i-la,45,22.898766
3072,3072,3072,64,2,2,p2p-i-la,45,20.516851
3072,3072,3072,64,2,2,p2p-i-la,45,18.684079
3072,3072,3072,64,2,2,p2p-i-la,46,28.591281
3072,3072,3072,64,2,2,p2p-i-la,46,26.609566
3072,3072,3072,64,2,2,p2p-i-la,46,22.542824
3072,3072,3072,64,2,2,p2p-i-la,46,19.357706
3072,3072,3072,64,2,2,p2p-i-la,46,18.416058
3072,3072,3072,64,2,2,p2p-i-la,47,31.598609
3072,3072,3072,64,2,2,p2p-i-la,47,27.169569
3072,3072,3072,64,2,2,p2p-i-la,47,23.990211
3072,3072,3072,64,2,2,p2p-i-la,47,21.138191
3072,3072,3072,64,2,2,p2p-i-la,47,18.991973
3072,3072,3072,64,2,2,p2p-i-la,48,32.065129
3072,3072,3072,64,2,2,p2p-i-la,48,26.668141
3072,3072,3072,64,2,2,p2p-i-la,48,23.072313
3072,3072,3072,64,2,2,p2p-i-la,48,19.161080
3072,3072,3072,64,2,2,p2p-i-la,48,17.978665
3584,3584,3584,64,2,2,p2p,0,49.033303
3584,3584,3584,64,2,2,p2p,0,47.976115
3584,3584,3584,64,2,2,p2p,0,47.723069
3584,3584,3584,64,2,2,p2p,0,47.696593
3584,3584,3584,64,2,2,p2p,0,47.661656
3584,3584,3584,64,2,2,bcast,0,49.043724
3584,3584,3584,64,2,2,bcast,0,48.077248
3584,3584,3584,64,2,2,bcast,0,48.095405
3584,3584,3584,64,2,2,bcast,0,47.750617
3584,3584,3584,64,2,2,bcast,0,48.029772
3584,3584,3584,64,2,2,p2p-i-la,1,43.057875
3584,3584,3584,64,2,2,p2p-i-la,1,36.633008
3584,3584,3584,64,2,2,p2p-i-la,1,30.249389
3584,3584,3584,64,2,2,p2p-i-la,1,25.820150
3584,3584,3584,64,2,2,p2p-i-la,1,22.837094
3584,3584,3584,64,2,2,p2p-i-la,2,42.063722
3584,3584,3584,64,2,2,p2p-i-la,2,35.677351
3584,3584,3584,64,2,2,p2p-i-la,2,30.015982
3584,3584,3584,64,2,2,p2p-i-la,2,25.968565
3584,3584,3584,64,2,2,p2p-i-la,2,23.114415
3584,3584,3584,64,2,2,p2p-i-la,3,39.277127
3584,3584,3584,64,2,2,p2p-i-la,3,32.999347
3584,3584,3584,64,2,2,p2p-i-la,3,27.975264
3584,3584,3584,64,2,2,p2p-i-la,3,24.452472
3584,3584,3584,64,2,2,p2p-i-la,3,21.820385
3584,3584,3584,64,2,2,p2p-i-la,4,37.961164
3584,3584,3584,64,2,2,p2p-i-la,4,32.388517
3584,3584,3584,64,2,2,p2p-i-la,4,27.462772
3584,3584,3584,64,2,2,p2p-i-la,4,23.676786
3584,3584,3584,64,2,2,p2p-i-la,4,21.440298
3584,3584,3584,64,2,2,p2p-i-la,5,36.039644
3584,3584,3584,64,2,2,p2p-i-la,5,30.626304
3584,3584,3584,64,2,2,p2p-i-la,5,25.865026
3584,3584,3584,64,2,2,p2p-i-la,5,22.882498
3584,3584,3584,64,2,2,p2p-i-la,5,20.415419
3584,3584,3584,64,2,2,p2p-i-la,6,35.203183
3584,3584,3584,64,2,2,p2p-i-la,6,29.793762
3584,3584,3584,64,2,2,p2p-i-la,6,25.244170
3584,3584,3584,64,2,2,p2p-i-la,6,22.232466
3584,3584,3584,64,2,2,p2p-i-la,6,19.761565
3584,3584,3584,64,2,2,p2p-i-la,7,33.986658
3584,3584,3584,64,2,2,p2p-i-la,7,28.157878
3584,3584,3584,64,2,2,p2p-i-la,7,24.198050
3584,3584,3584,64,2,2,p2p-i-la,7,21.341368
3584,3584,3584,64,2,2,p2p-i-la,7,19.179781
3584,3584,3584,64,2,2,p2p-i-la,8,32.823873
3584,3584,3584,64,2,2,p2p-i-la,8,27.643191
3584,3584,3584,64,2,2,p2p-i-la,8,23.768547
3584,3584,3584,64,2,2,p2p-i-la,8,19.815519
3584,3584,3584,64,2,2,p2p-i-la,8,17.282724
3584,3584,3584,64,2,2,p2p-i-la,9,31.694495
3584,3584,3584,64,2,2,p2p-i-la,9,26.887725
3584,3584,3584,64,2,2,p2p-i-la,9,22.748368
3584,3584,3584,64,2,2,p2p-i-la,9,20.071044
3584,3584,3584,64,2,2,p2p-i-la,9,18.020706
3584,3584,3584,64,2,2,p2p-i-la,10,32.941861
3584,3584,3584,64,2,2,p2p-i-la,10,26.961310
3584,3584,3584,64,2,2,p2p-i-la,10,23.049532
3584,3584,3584,64,2,2,p2p-i-la,10,20.343343
3584,3584,3584,64,2,2,p2p-i-la,10,18.270642
3584,3584,3584,64,2,2,p2p-i-la,11,31.084033
3584,3584,3584,64,2,2,p2p-i-la,11,26.330629
3584,3584,3584,64,2,2,p2p-i-la,11,22.656660
3584,3584,3584,64,2,2,p2p-i-la,11,20.396005
3584,3584,3584,64,2,2,p2p-i-la,11,18.131712
3584,3584,3584,64,2,2,p2p-i-la,12,30.545592
3584,3584,3584,64,2,2,p2p-i-la,12,25.956609
3584,3584,3584,64,2,2,p2p-i-la,12,22.389362
3584,3584,3584,64,2,2,p2p-i-la,12,19.707192
3584,3584,3584,64,2,2,p2p-i-la,12,17.797955
3584,3584,3584,64,2,2,p2p-i-la,13,30.915587
3584,3584,3584,64,2,2,p2p-i-la,13,26.084665
3584,3584,3584,64,2,2,p2p-i-la,13,22.136139
3584,3584,3584,64,2,2,p2p-i-la,13,19.907370
3584,3584,3584,64,2,2,p2p-i-la,13,17.689835
3584,3584,3584,64,2,2,p2p-i-la,14,30.071724
3584,3584,3584,64,2,2,p2p-i-la,14,25.813150
3584,3584,3584,64,2,2,p2p-i-la,14,21.873274
3584,3584,3584,64,2,2,p2p-i-la,14,19.475206
3584,3584,3584,64,2,2,p2p-i-la,14,17.658118
3584,3584,3584,64,2,2,p2p-i-la,15,29.318832
3584,3584,3584,64,2,2,p2p-i-la,15,24.788267
3584,3584,3584,64,2,2,p2p-i-la,15,21.342406
3584,3584,3584,64,2,2,p2p-i-la,15,19.043228
3584,3584,3584,64,2,2,p2p-i-la,15,17.147842
3584,3584,3584,64,2,2,p2p-i-la,16,28.438375
3584,3584,3584,64,2,2,p2p-i-la,16,24.231024
3584,3584,3584,64,2,2,p2p-i-la,16,21.107867
3584,3584,3584,64,2,2,p2p-i-la,16,18.689020
3584,3584,3584,64,2,2,p2p-i-la,16,16.890179
3584,3584,3584,64,2,2,p2p-i-la,17,29.397587
3584,3584,3584,64,2,2,p2p-i-la,17,24.403081
3584,3584,3584,64,2,2,p2p-i-la,17,21.359815
3584,3584,3584,64,2,2,p2p-i-la,17,19.255034
3584,3584,3584,64,2,2,p2p-i-la,17,17.443501
3584,3584,3584,64,2,2,p2p-i-la,18,29.224462
3584,3584,3584,64,2,2,p2p-i-la,18,24.411137
3584,3584,3584,64,2,2,p2p-i-la,18,21.657089
3584,3584,3584,64,2,2,p2p-i-la,18,18.666135
3584,3584,3584,64,2,2,p2p-i-la,18,16.849363
3584,3584,3584,64,2,2,p2p-i-la,19,29.245170
3584,3584,3584,64,2,2,p2p-i-la,19,23.836147
3584,3584,3584,64,2,2,p2p-i-la,19,20.791273
3584,3584,3584,64,2,2,p2p-i-la,19,18.502880
3584,3584,3584,64,2,2,p2p-i-la,19,16.422924
3584,3584,3584,64,2,2,p2p-i-la,20,28.007115
3584,3584,3584,64,2,2,p2p-i-la,20,23.199166
3584,3584,3584,64,2,2,p2p-i-la,20,19.998775
3584,3584,3584,64,2,2,p2p-i-la,20,18.018754
3584,3584,3584,64,2,2,p2p-i-la,20,16.432039
3584,3584,3584,64,2,2,p2p-i-la,21,25.929511
3584,3584,3584,64,2,2,p2p-i-la,21,20.790057
3584,3584,3584,64,2,2,p2p-i-la,21,19.942779
3584,3584,3584,64,2,2,p2p-i-la,21,16.948299
3584,3584,3584,64,2,2,p2p-i-la,21,15.654811
3584,3584,3584,64,2,2,p2p-i-la,22,26.988401
3584,3584,3584,64,2,2,p2p-i-la,22,23.739322
3584,3584,3584,64,2,2,p2p-i-la,22,20.518555
3584,3584,3584,64,2,2,p2p-i-la,22,18.166912
3584,3584,3584,64,2,2,p2p-i-la,22,16.748047
3584,3584,3584,64,2,2,p2p-i-la,23,28.395969
3584,3584,3584,64,2,2,p2p-i-la,23,23.741696
3584,3584,3584,64,2,2,p2p-i-la,23,20.432799
3584,3584,3584,64,2,2,p2p-i-la,23,18.597887
3584,3584,3584,64,2,2,p2p-i-la,23,16.798361
3584,3584,3584,64,2,2,p2p-i-la,24,27.812743
3584,3584,3584,64,2,2,p2p-i-la,24,23.056527
3584,3584,3584,64,2,2,p2p-i-la,24,19.806763
3584,3584,3584,64,2,2,p2p-i-la,24,17.522300
3584,3584,3584,64,2,2,p2p-i-la,24,15.754793
3584,3584,3584,64,2,2,p2p-i-la,25,29.431924
3584,3584,3584,64,2,2,p2p-i-la,25,25.067269
3584,3584,3584,64,2,2,p2p-i-la,25,21.709398
3584,3584,3584,64,2,2,p2p-i-la,25,19.688221
3584,3584,3584,64,2,2,p2p-i-la,25,17.684650
3584,3584,3584,64,2,2,p2p-i-la,26,30.444632
3584,3584,3584,64,2,2,p2p-i-la,26,25.808164
3584,3584,3584,64,2,2,p2p-i-la,26,22.964689
3584,3584,3584,64,2,2,p2p-i-la,26,19.857249
3584,3584,3584,64,2,2,p2p-i-la,26,17.716994
3584,3584,3584,64,2,2,p2p-i-la,27,33.724862
3584,3584,3584,64,2,2,p2p-i-la,27,28.602606
3584,3584,3584,64,2,2,p2p-i-la,27,24.125073
3584,3584,3584,64,2,2,p2p-i-la,27,21.372076
3584,3584,3584,64,2,2,p2p-i-la,27,18.934013
3584,3584,3584,64,2,2,p2p-i-la,28,33.405242
3584,3584,3584,64,2,2,p2p-i-la,28,28.321063
3584,3584,3584,64,2,2,p2p-i-la,28,23.879048
3584,3584,3584,64,2,2,p2p-i-la,28,20.796298
3584,3584,3584,64,2,2,p2p-i-la,28,18.915521
3584,3584,3584,64,2,2,p2p-i-la,29,33.903686
3584,3584,3584,64,2,2,p2p-i-la,29,27.800398
3584,3584,3584,64,2,2,p2p-i-la,29,24.229188
3584,3584,3584,64,2,2,p2p-i-la,29,21.240158
3584,3584,3584,64,2,2,p2p-i-la,29,19.057224
3584,3584,3584,64,2,2,p2p-i-la,30,33.563668
3584,3584,3584,64,2,2,p2p-i-la,30,28.331556
3584,3584,3584,64,2,2,p2p-i-la,30,23.754461
3584,3584,3584,64,2,2,p2p-i-la,30,20.850046
3584,3584,3584,64,2,2,p2p-i-la,30,18.750093
3584,3584,3584,64,2,2,p2p-i-la,31,33.094297
3584,3584,3584,64,2,2,p2p-i-la,31,27.715718
3584,3584,3584,64,2,2,p2p-i-la,31,24.159877
3584,3584,3584,64,2,2,p2p-i-la,31,21.767653
3584,3584,3584,64,2,2,p2p-i-la,31,19.618883
3584,3584,3584,64,2,2,p2p-i-la,32,32.205566
3584,3584,3584,64,2,2,p2p-i-la,32,27.307162
3584,3584,3584,64,2,2,p2p-i-la,32,23.393342
3584,3584,3584,64,2,2,p2p-i-la,32,20.698722
3584,3584,3584,64,2,2,p2p-i-la,32,18.567808
3584,3584,3584,64,2,2,p2p-i-la,33,31.695551
3584,3584,3584,64,2,2,p2p-i-la,33,26.420637
3584,3584,3584,64,2,2,p2p-i-la,33,22.806665
3584,3584,3584,64,2,2,p2p-i-la,33,18.014957
3584,3584,3584,64,2,2,p2p-i-la,33,16.562638
3584,3584,3584,64,2,2,p2p-i-la,34,31.624628
3584,3584,3584,64,2,2,p2p-i-la,34,26.476755
3584,3584,3584,64,2,2,p2p-i-la,34,22.576761
3584,3584,3584,64,2,2,p2p-i-la,34,19.735028
3584,3584,3584,64,2,2,p2p-i-la,34,17.662677
3584,3584,3584,64,2,2,p2p-i-la,35,32.396698
3584,3584,3584,64,2,2,p2p-i-la,35,27.067161
3584,3584,3584,64,2,2,p2p-i-la,35,22.865338
3584,3584,3584,64,2,2,p2p-i-la,35,19.503977
3584,3584,3584,64,2,2,p2p-i-la,35,17.705889
3584,3584,3584,64,2,2,p2p-i-la,36,32.160323
3584,3584,3584,64,2,2,p2p-i-la,36,27.052815
3584,3584,3584,64,2,2,p2p-i-la,36,23.184597
3584,3584,3584,64,2,2,p2p-i-la,36,20.390162
3584,3584,3584,64,2,2,p2p-i-la,36,18.290342
3584,3584,3584,64,2,2,p2p-i-la,37,31.481658
3584,3584,3584,64,2,2,p2p-i-la,37,26.566426
3584,3584,3584,64,2,2,p2p-i-la,37,22.872830
3584,3584,3584,64,2,2,p2p-i-la,37,19.909901
3584,3584,3584,64,2,2,p2p-i-la,37,17.729372
3584,3584,3584,64,2,2,p2p-i-la,38,31.109669
3584,3584,3584,64,2,2,p2p-i-la,38,26.829763
3584,3584,3584,64,2,2,p2p-i-la,38,22.945889
3584,3584,3584,64,2,2,p2p-i-la,38,20.192319
3584,3584,3584,64,2,2,p2p-i-la,38,18.380771
3584,3584,3584,64,2,2,p2p-i-la,39,31.489420
3584,3584,3584,64,2,2,p2p-i-la,39,27.016943
3584,3584,3584,64,2,2,p2p-i-la,39,23.073480
3584,3584,3584,64,2,2,p2p-i-la,39,20.341140
3584,3584,3584,64,2,2,p2p-i-la,39,17.969187
3584,3584,3584,64,2,2,p2p-i-la,40,31.115073
3584,3584,3584,64,2,2,p2p-i-la,40,26.808951
3584,3584,3584,64,2,2,p2p-i-la,40,23.193994
3584,3584,3584,64,2,2,p2p-i-la,40,20.761237
3584,3584,3584,64,2,2,p2p-i-la,40,18.151627
3584,3584,3584,64,2,2,p2p-i-la,41,30.851992
3584,3584,3584,64,2,2,p2p-i-la,41,26.101538
3584,3584,3584,64,2,2,p2p-i-la,41,22.891594
3584,3584,3584,64,2,2,p2p-i-la,41,20.138178
3584,3584,3584,64,2,2,p2p-i-la,41,18.143403
3584,3584,3584,64,2,2,p2p-i-la,42,30.429698
3584,3584,3584,64,2,2,p2p-i-la,42,26.347001
3584,3584,3584,64,2,2,p2p-i-la,42,22.525096
3584,3584,3584,64,2,2,p2p-i-la,42,19.739801
3584,3584,3584,64,2,2,p2p-i-la,42,17.671837
3584,3584,3584,64,2,2,p2p-i-la,43,30.371891
3584,3584,3584,64,2,2,p2p-i-la,43,25.567966
3584,3584,3584,64,2,2,p2p-i-la,43,22.510976
3584,3584,3584,64,2,2,p2p-i-la,43,19.982283
3584,3584,3584,64,2,2,p2p-i-la,43,17.842170
3584,3584,3584,64,2,2,p2p-i-la,44,29.578126
3584,3584,3584,64,2,2,p2p-i-la,44,25.927379
3584,3584,3584,64,2,2,p2p-i-la,44,22.254107
3584,3584,3584,64,2,2,p2p-i-la,44,19.334738
3584,3584,3584,64,2,2,p2p-i-la,44,17.683447
3584,3584,3584,64,2,2,p2p-i-la,45,30.045953
3584,3584,3584,64,2,2,p2p-i-la,45,25.758021
3584,3584,3584,64,2,2,p2p-i-la,45,22.442690
3584,3584,3584,64,2,2,p2p-i-la,45,19.802895
3584,3584,3584,64,2,2,p2p-i-la,45,17.756263
3584,3584,3584,64,2,2,p2p-i-la,46,27.419286
3584,3584,3584,64,2,2,p2p-i-la,46,22.923753
3584,3584,3584,64,2,2,p2p-i-la,46,21.372388
3584,3584,3584,64,2,2,p2p-i-la,46,19.253735
3584,3584,3584,64,2,2,p2p-i-la,46,16.762393
3584,3584,3584,64,2,2,p2p-i-la,47,29.926100
3584,3584,3584,64,2,2,p2p-i-la,47,24.966779
3584,3584,3584,64,2,2,p2p-i-la,47,21.055042
3584,3584,3584,64,2,2,p2p-i-la,47,19.334334
3584,3584,3584,64,2,2,p2p-i-la,47,17.366274
3584,3584,3584,64,2,2,p2p-i-la,48,28.956501
3584,3584,3584,64,2,2,p2p-i-la,48,24.582468
3584,3584,3584,64,2,2,p2p-i-la,48,21.388652
3584,3584,3584,64,2,2,p2p-i-la,48,18.754313
3584,3584,3584,64,2,2,p2p-i-la,48,16.383618
3584,3584,3584,64,2,2,p2p-i-la,49,28.946842
3584,3584,3584,64,2,2,p2p-i-la,49,25.119026
3584,3584,3584,64,2,2,p2p-i-la,49,21.416365
3584,3584,3584,64,2,2,p2p-i-la,49,18.886056
3584,3584,3584,64,2,2,p2p-i-la,49,16.945532
3584,3584,3584,64,2,2,p2p-i-la,50,28.777683
3584,3584,3584,64,2,2,p2p-i-la,50,25.150939
3584,3584,3584,64,2,2,p2p-i-la,50,21.462026
3584,3584,3584,64,2,2,p2p-i-la,50,18.935493
3584,3584,3584,64,2,2,p2p-i-la,50,17.080495
3584,3584,3584,64,2,2,p2p-i-la,51,28.405194
3584,3584,3584,64,2,2,p2p-i-la,51,24.487869
3584,3584,3584,64,2,2,p2p-i-la,51,21.450811
3584,3584,3584,64,2,2,p2p-i-la,51,18.668577
3584,3584,3584,64,2,2,p2p-i-la,51,17.015693
3584,3584,3584,64,2,2,p2p-i-la,52,27.824232
3584,3584,3584,64,2,2,p2p-i-la,52,23.593013
3584,3584,3584,64,2,2,p2p-i-la,52,19.687163
3584,3584,3584,64,2,2,p2p-i-la,52,17.395767
3584,3584,3584,64,2,2,p2p-i-la,52,15.329655
3584,3584,3584,64,2,2,p2p-i-la,53,27.257518
3584,3584,3584,64,2,2,p2p-i-la,53,23.475747
3584,3584,3584,64,2,2,p2p-i-la,53,19.333358
3584,3584,3584,64,2,2,p2p-i-la,53,17.541008
3584,3584,3584,64,2,2,p2p-i-la,53,15.586201
3584,3584,3584,64,2,2,p2p-i-la,54,27.444851
3584,3584,3584,64,2,2,p2p-i-la,54,23.993402
3584,3584,3584,64,2,2,p2p-i-la,54,20.605603
3584,3584,3584,64,2,2,p2p-i-la,54,17.770976
3584,3584,3584,64,2,2,p2p-i-la,54,16.225925
3584,3584,3584,64,2,2,p2p-i-la,55,29.814679
3584,3584,3584,64,2,2,p2p-i-la,55,25.681313
3584,3584,3584,64,2,2,p2p-i-la,55,21.828404
3584,3584,3584,64,2,2,p2p-i-la,55,19.059959
3584,3584,3584,64,2,2,p2p-i-la,55,17.097441
3584,3584,3584,64,2,2,p2p-i-la,56,29.262104
3584,3584,3584,64,2,2,p2p-i-la,56,23.895595
3584,3584,3584,64,2,2,p2p-i-la,56,20.404671
3584,3584,3584,64,2,2,p2p-i-la,56,17.716879
3584,3584,3584,64,2,2,p2p-i-la,56,15.896507
